,model1,model2,model3,model4,model5
0,0.5127461318998979,0.5028401891501529,0.5982849387306245,0.2122712740730677,0.5245103530206588
1,0.557571614285175,0.44954107518358066,0.48693816872920814,0.18007179741317503,0.4764912056688936
2,0.34368818476994584,0.6096057383919014,0.41811474829124584,0.22983355229677768,0.46231054421450024
3,0.41496565082688497,0.47828138257523495,0.4084874212013784,0.2409272323214272,0.5143455544857456
4,0.33887687045111453,0.4972521468515129,0.5138236012306533,0.15441454897383425,0.5304984105942284
5,0.29859775126570587,0.5375636088618532,0.4341898196644261,0.20021029726487,0.47799842366356277
6,0.35889626741640257,0.6252002082515985,0.5066409817430918,0.2236793957840425,0.5287492207802414
7,0.5523820996834035,0.5794158240653844,0.4959470245798839,0.20326638264526922,0.5959450138884446
8,0.3918934263981813,0.5221529237538656,0.5374773947012589,0.1597284846745285,0.5314005364250267
9,0.40025032348103134,0.5411544565988591,0.5849281814307452,0.17060230747934269,0.49339990124626903
10,0.3701966262109874,0.648967425490224,0.4213371137723866,0.2105975907356306,0.5266058349310107
11,0.4896403680081216,0.5262679556374802,0.46605441079950943,0.2187533073146992,0.5183862751105475
12,0.29660788344023664,0.5057005967799847,0.37381260858378407,0.2269184182425138,0.42668699997233617
13,0.4563120289519609,0.61759949928399,0.587068418239203,0.23581929807426968,0.49687926969366214
14,0.35775121939465787,0.4695774498151154,0.5026823937742482,0.17256306388379808,0.5515752004187898
15,0.3292103584350201,0.43887483131207555,0.5626499382809156,0.23649196827239005,0.4686463117748109
16,0.2967068481137949,0.4525451930800848,0.5728511523420023,0.1834860530149159,0.4121475739629135
17,0.35147252959913905,0.5752190093609131,0.6005877292913006,0.18671943187157755,0.5423267439695321
18,0.335066148455808,0.5677645457720669,0.5917418075955306,0.18723419925773568,0.47786825632111307
19,0.4179082028393193,0.5518659160731704,0.5625438002706229,0.1631433746583102,0.5128590764235158
20,0.4523752086872274,0.5560112390913334,0.6250739602669981,0.1819416742763958,0.5296212033022195
21,0.40527767032603645,0.5482388785716069,0.3784334919128384,0.24342976613737025,0.5497718980921342
22,0.4386699568429014,0.5542423032019345,0.5792419254485747,0.15938701723000198,0.4676063464857872
23,0.41422360843853645,0.5813315055104674,0.5019535630940707,0.1937118485509917,0.5792697728258547
24,0.3270444550597016,0.42482848997080064,0.3463886726016291,0.22710137088326443,0.47561868636963117
25,0.3366006334469402,0.46259240411637387,0.5646949902952054,0.2145783217802442,0.5400235703356497
26,0.49750596514314477,0.5437139222594987,0.5856240629206285,0.19371709558866634,0.5344198214955751
27,0.32530684485376465,0.4133292052245432,0.3829002227603858,0.13838785973827197,0.5114119067777684
28,0.42302930818946977,0.530411466931881,0.580894600983767,0.17836055732034373,0.48182575316734094
29,0.3653476895206157,0.6833004202153695,0.5993181759500337,0.2224991231961278,0.5504941953140016
30,0.27678996098861586,0.6771258291170478,0.4776469914345653,0.2062537563119852,0.5135794407441099
31,0.39858418888825414,0.616156984375487,0.5099966762044795,0.22379565699681123,0.5250913027938803
32,0.31473407872984716,0.59122528176347,0.5109853044790063,0.20582687987242598,0.5829429374484519
33,0.4674801669785068,0.6812587492185224,0.5615648122291076,0.18650380907076658,0.5959274389543161
34,0.33428275248812805,0.4801122547919372,0.4571693711274874,0.1399662810564591,0.5072416445280681
35,0.3934822350076855,0.4091091616443598,0.5453536282063237,0.15797576167228963,0.45576260687598436
36,0.3490733186839278,0.4545731441691386,0.4288324614518786,0.2260280580939287,0.5234877713816478
37,0.5446142084634313,0.5976771216422128,0.4875636423367575,0.25154859759770165,0.49546293310392403
38,0.359496761950227,0.39807475503817596,0.3606758291160418,0.22922842692357331,0.5216107347244678
39,0.517777536609234,0.5698103910643314,0.5469689471267579,0.22045500597203788,0.4815944342249132
40,0.375516986370991,0.5540323716178099,0.5694682385333839,0.21986459621830468,0.5390279293738401
41,0.40254476203195844,0.3761419668352774,0.4851667675716542,0.1701359671526873,0.4593866937757956
